RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644420085,107,job32_scenario3_66,notAssignedYet,66,notAssignedYet,long_waiting_time,
1644420088,160,job63_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644420089,175,job73_scenario0_134,notAssignedYet,134,notAssignedYet,long_waiting_time,
1644420093,232,job97_scenario3_191,notAssignedYet,191,notAssignedYet,long_waiting_time,
1644420096,275,job122_scenario0_234,notAssignedYet,234,notAssignedYet,long_waiting_time,
1644420097,290,job132_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644420099,319,job152_scenario0_278,notAssignedYet,278,notAssignedYet,long_waiting_time,
1644420100,332,job161_scenario0_291,notAssignedYet,291,notAssignedYet,long_waiting_time,
1644420100,333,job162_scenario0_292,notAssignedYet,292,notAssignedYet,long_waiting_time,
1644420101,341,job167_scenario0_300,notAssignedYet,300,notAssignedYet,long_waiting_time,
1644420102,352,job173_scenario1_311,notAssignedYet,311,notAssignedYet,long_waiting_time,
1644420111,519,job261_scenario0_478,notAssignedYet,478,notAssignedYet,long_waiting_time,
1644420111,525,job265_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644420117,633,job318_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644420120,693,job349_scenario0_652,notAssignedYet,652,notAssignedYet,long_waiting_time,
1644420122,729,job369_scenario2_688,notAssignedYet,688,notAssignedYet,long_waiting_time,
1644420123,744,job377_scenario0_703,notAssignedYet,703,notAssignedYet,long_waiting_time,
1644420125,775,job394_scenario0_734,notAssignedYet,734,notAssignedYet,long_waiting_time,
1644420127,805,job401_scenario0_764,notAssignedYet,764,notAssignedYet,long_waiting_time,
1644420185,1134,job543_scenario0_1093,notAssignedYet,1093,notAssignedYet,long_waiting_time,
1644420205,1216,job588_scenario1_1175,notAssignedYet,1175,notAssignedYet,long_waiting_time,
