RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644418003,0,1,job0_scenario1_0,B54,0,5,9,
1644418003,4,5,job1_scenario1_4,B33,4,6,8,
1644418003,7,8,job2_scenario2_7,B14,7,5,8,
1644418003,9,10,job3_scenario1_9,B54,9,8,7,
1644418003,11,12,job4_scenario1_11,B51,11,10,7,
1644418003,15,16,job5_scenario0_15,in4,15,16,7,
1644418003,18,19,job6_scenario1_18,B11,18,12,7,
1644418003,19,20,job7_scenario1_19,B54,19,5,6,
1644418003,20,21,job8_scenario1_20,os4,20,7,5,
1644418003,22,23,job9_scenario1_22,B14,22,9,5,
1644418003,24,25,job10_scenario4_24,B51,24,5,4,
1644418003,26,27,job11_scenario0_26,B33,26,14,4,
1644418004,31,32,job12_scenario1_31,B54,31,5,6,
1644418004,32,33,job13_scenario1_32,os4,32,10,7,
1644418004,33,34,job14_scenario2_33,B14,33,6,6,
1644418004,34,35,job15_scenario4_34,in4,34,6,5,
1644418004,35,36,job16_scenario1_35,B11,35,8,4,
1644418004,37,38,job17_scenario2_37,B54,37,7,4,
1644418004,40,41,job18_scenario3_40,B14,40,2,4,
1644418004,43,44,job19_scenario2_43,B14,43,2,7,
1644418004,47,48,job20_scenario3_47,in4,47,1,9,
1644418004,49,50,job21_scenario1_49,B11,49,7,9,
1644418004,52,53,job22_scenario1_52,B14,52,7,8,
1644418004,54,55,job23_scenario1_54,B33,54,9,7,
1644418004,55,56,job24_scenario1_55,B54,55,6,6,
1644418004,56,57,job25_scenario1_56,os4,56,9,5,
1644418005,59,60,job26_scenario4_59,B11,59,2,5,
1644418005,60,61,job27_scenario0_60,in4,60,18,5,
1644418005,61,62,job28_scenario1_61,B14,61,6,4,
1644418005,65,66,job29_scenario2_65,B33,65,3,6,
1644418005,66,67,job30_scenario4_66,os4,66,3,6,
1644418005,67,68,job31_scenario0_67,B51,67,12,5,
1644418005,68,69,job32_scenario2_68,B54,68,5,5,
1644418005,69,70,job33_scenario4_69,B11,69,4,5,
1644418005,70,71,job34_scenario3_70,B33,70,5,5,
1644418005,72,73,job35_scenario0_72,B14,72,17,4,
1644418005,73,74,job36_scenario1_73,in27,73,13,3,
1644418005,74,75,job37_scenario1_74,os4,74,10,4,
1644418005,78,79,job38_scenario1_78,B11,78,9,4,
1644418005,80,81,job39_scenario0_80,B33,80,11,5,
1644418006,82,83,job40_scenario3_82,B54,82,6,4,
1644418006,86,87,job41_scenario1_86,os4,86,9,4,
1644418006,87,88,job42_scenario0_87,B51,87,11,4,
1644418006,88,89,job43_scenario4_88,B11,88,3,4,
1644418006,89,90,job44_scenario1_89,B54,89,3,4,
1644418006,91,92,job45_scenario1_91,B14,91,4,4,
1644418006,93,94,job46_scenario2_93,B54,93,6,6,
1644418006,94,95,job47_scenario0_94,in4,94,19,5,
1644418006,95,96,job48_scenario2_95,B33,95,2,4,
1644418006,96,97,job49_scenario4_96,cn12,96,8,5,
1644418006,99,100,job50_scenario1_99,B11,99,9,6,
1644418006,101,102,job51_scenario0_101,B51,101,13,6,
