RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418199,101,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644418201,122,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418203,140,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644418206,173,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418207,177,job80_scenario1_156,notAssignedYet,156,notAssignedYet,long_waiting_time,
1644418207,181,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644418209,206,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644418210,215,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418211,219,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418211,223,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418212,233,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644418212,234,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418217,283,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418221,329,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418222,341,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418222,350,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418224,369,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644418225,383,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644418228,414,job213_scenario0_393,notAssignedYet,393,notAssignedYet,long_waiting_time,
1644418236,502,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644418236,505,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644418246,610,job314_scenario0_589,notAssignedYet,589,notAssignedYet,long_waiting_time,
1644418247,624,job322_scenario0_603,notAssignedYet,603,notAssignedYet,long_waiting_time,
1644418251,674,job347_scenario0_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644418252,684,job352_scenario2_663,notAssignedYet,663,notAssignedYet,long_waiting_time,
1644418273,940,job468_scenario0_919,notAssignedYet,919,notAssignedYet,long_waiting_time,
1644418275,968,job481_scenario0_947,notAssignedYet,947,notAssignedYet,long_waiting_time,
1644418275,970,job482_scenario0_949,notAssignedYet,949,notAssignedYet,long_waiting_time,
1644418283,1082,job529_scenario0_1061,notAssignedYet,1061,notAssignedYet,long_waiting_time,
1644418286,1143,job554_scenario0_1122,notAssignedYet,1122,notAssignedYet,long_waiting_time,
