,job307_scenario0_569,job310_scenario0_574,
in27,0.13825087794442326,0.16601205325911106,
B14,0.22884426308132727,0.2519634294349188,
B11,0.1737082786439178,0.16601205325911106,
cn12,0.03156652767950774,0.018241757542683867,
B54,0.22884426308132727,0.2937173990456572,
B51,0.024775988211033106,0.0,
os4,0.20845171312397115,0.20845171312397115,
in4,0.16601205325911106,0.20845171312397115,
B33,0.26479422901451194,0.24001824080347883,
sh10,0.5186707891069977,0.5186707891069977,
in22,0.26479422901451194,0.2519634294349188,
