,job360_scenario1_674,job361_scenario3_675,
in27,0.11112837571345441,0.1995709684356861,
B14,0.23113749611519385,0.14976268321349445,
B11,0.09462669877608498,0.3897809240169733,
cn12,0.0,0.09462669877608498,
B54,0.2697718036152339,0.1995709684356861,
B51,0.040927540533906626,0.3897809240169733,
os4,0.09462669877608498,0.3897809240169733,
in4,0.029753562811755063,0.2697718036152339,
B33,0.1728818495670859,0.23113749611519385,
sh10,0.2697718036152339,0.23113749611519385,
in22,0.09462669877608498,0.1995709684356861,
