,job302_scenario0_561,job303_scenario3_563,
in27,0.11347488973339015,0.32407739527203355,
B14,0.19357193622400393,0.3738856804942252,
B11,0.1569866060443379,0.444086515673773,
cn12,0.0,0.3036848453146773,
B54,0.18367572491293804,0.2689414108346241,
B51,0.2854430877719935,0.5640956360755124,
os4,0.21524225259244573,0.40545220817373295,
in4,0.16543396737025406,0.444086515673773,
B33,0.20406827487029416,0.49389480089596455,
sh10,0.40545220817373295,0.444086515673773,
in22,0.24001824080347883,0.3738856804942252,
