,job441_scenario0_854,job442_scenario3_855,job443_scenario1_856,
in27,0.14123606504807795,0.3738856804942252,0.22718744122388568,
B14,0.18367572491293804,0.444086515673773,0.347196561625625,
B11,0.13386743969074633,0.40545220817373295,0.2689414108346241,
cn12,0.0033619806427167553,0.2689414108346241,0.16543396737025406,
B54,0.0,0.10717832082214618,0.25387656009248577,
B51,0.028923170031145307,0.444086515673773,0.045424846968514676,
os4,0.19357193622400393,0.5640956360755124,0.32407739527203355,
in4,0.1489322904328847,0.444086515673773,0.25387656009248577,
B33,0.21524225259244573,0.40545220817373295,0.25387656009248577,
sh10,0.444086515673773,0.444086515673773,0.347196561625625,
in22,0.24001824080347883,0.3738856804942252,0.2689414108346241,
