,job427_scenario1_818,job428_scenario1_824,
in27,0.09462669877608498,0.05287272916534658,
B14,0.1995709684356861,0.1728818495670859,
B11,0.06570352874493973,0.11112837571345441,
cn12,0.009361012854398942,0.0,
B54,0.31958008883742545,0.31958008883742545,
B51,0.05287272916534658,0.09462669877608498,
os4,0.11112837571345441,0.14976268321349445,
in4,0.09462669877608498,0.05287272916534658,
B33,0.11112837571345441,0.029753562811755063,
sh10,0.5097900444187127,0.23113749611519385,
in22,0.12937013325613822,0.09462669877608498,
