,job129_scenario0_244,job133_scenario3_251,
in27,0.1477702957164272,0.5004290315643138,
B14,0.1719681980386033,0.45062074634212224,
B11,0.18084894272688834,0.45062074634212224,
cn12,0.0,0.38041991116257445,
B54,0.31021907598302656,0.38041991116257445,
B51,0.12654335107008863,0.3804199111625744,
os4,0.260410790760835,0.45062074634212224,
in4,0.16352083671268713,0.690638987145601,
B33,0.2106025055386434,0.5706298667438616,
sh10,0.29197731844034275,0.3306116259403828,
in22,0.23372167189223492,0.5706298667438616,
