,job170_scenario1_306,job171_scenario2_308,
in27,0.26557943019190733,0.21188027194972897,
B14,0.3207154146293168,0.28208110712927675,
B11,0.30032286467196057,0.3207154146293168,
cn12,0.15362462540162114,0.2007062942275774,
B54,0.4020902275310162,0.4020902275310162,
B51,0.28208110712927675,0.30032286467196057,
os4,0.28208110712927675,0.680742775834535,
in4,0.09187115154798953,0.0,
B33,0.28208110712927675,0.44072453503105624,
sh10,0.4020902275310162,0.680742775834535,
in22,0.28208110712927675,0.37052369985150846,
