,job409_scenario1_783,job411_scenario1_786,
in27,0.0813748129016994,0.1061508011127325,
B14,0.2715847684829866,0.3600273612052182,
B11,0.13507397114387776,0.12000912040173944,
cn12,0.0,0.03156652767950774,
B54,0.12000912040173944,0.12000912040173944,
B51,0.13507397114387776,0.1061508011127325,
os4,0.15157564808124718,0.21332912193487868,
in4,0.04980828522219172,0.0597044965332576,
B33,0.15157564808124718,0.169817405623931,
sh10,0.3600273612052182,0.43022819638476606,
in22,0.169817405623931,0.13507397114387776,
