,job6_scenario0_16,job9_scenario4_20,
in27,0.187975904418742,0.37165162933167994,
B14,0.24228149607554172,0.37165162933167994,
B11,0.187975904418742,0.4734189921907356,
cn12,0.061432553348653385,0.3369081948516267,
B54,0.01650167693736948,0.2334007513872567,
B51,0.0,0.29515422524088825,
os4,0.26153872024100655,0.4734189921907356,
in4,0.20920284906508058,0.5120532996907756,
B33,0.28320903660944835,0.3369081948516267,
sh10,0.44185246451122784,0.41516334564262763,
in22,0.28320903660944835,0.41516334564262763,
