RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644425794,221,job76_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644425794,231,job84_scenario0_170,notAssignedYet,170,notAssignedYet,long_waiting_time,
1644425798,356,job142_scenario0_295,notAssignedYet,295,notAssignedYet,long_waiting_time,
1644425800,400,job164_scenario0_339,notAssignedYet,339,notAssignedYet,long_waiting_time,
1644425800,406,job166_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644425800,415,job172_scenario0_354,notAssignedYet,354,notAssignedYet,long_waiting_time,
1644425801,420,job174_scenario0_359,notAssignedYet,359,notAssignedYet,long_waiting_time,
1644425801,425,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644425801,435,job185_scenario0_374,notAssignedYet,374,notAssignedYet,long_waiting_time,
1644425801,445,job189_scenario0_384,notAssignedYet,384,notAssignedYet,long_waiting_time,
1644425802,456,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644425802,468,job201_scenario0_407,notAssignedYet,407,notAssignedYet,long_waiting_time,
1644425803,490,job214_scenario0_429,notAssignedYet,429,notAssignedYet,long_waiting_time,
1644425803,499,job220_scenario0_438,notAssignedYet,438,notAssignedYet,long_waiting_time,
1644425803,500,job221_scenario0_439,notAssignedYet,439,notAssignedYet,long_waiting_time,
1644425803,501,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644425804,509,job227_scenario0_448,notAssignedYet,448,notAssignedYet,long_waiting_time,
1644425804,512,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644425805,530,job241_scenario0_469,notAssignedYet,469,notAssignedYet,long_waiting_time,
1644425805,533,job243_scenario0_472,notAssignedYet,472,notAssignedYet,long_waiting_time,
1644425805,540,job245_scenario0_479,notAssignedYet,479,notAssignedYet,long_waiting_time,
1644425805,546,job251_scenario0_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644425806,556,job258_scenario0_495,notAssignedYet,495,notAssignedYet,long_waiting_time,
1644425806,557,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644425806,570,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644425807,591,job279_scenario0_530,notAssignedYet,530,notAssignedYet,long_waiting_time,
1644425808,613,job290_scenario0_552,notAssignedYet,552,notAssignedYet,long_waiting_time,
1644425808,633,job299_scenario0_572,notAssignedYet,572,notAssignedYet,long_waiting_time,
1644425808,634,job300_scenario0_573,notAssignedYet,573,notAssignedYet,long_waiting_time,
1644425809,645,job306_scenario0_584,notAssignedYet,584,notAssignedYet,long_waiting_time,
1644425810,680,job325_scenario0_619,notAssignedYet,619,notAssignedYet,long_waiting_time,
1644425812,763,job368_scenario0_702,notAssignedYet,702,notAssignedYet,long_waiting_time,
1644425817,929,job442_scenario0_868,notAssignedYet,868,notAssignedYet,long_waiting_time,
1644425818,960,job459_scenario0_899,notAssignedYet,899,notAssignedYet,long_waiting_time,
1644425818,968,job462_scenario0_907,notAssignedYet,907,notAssignedYet,long_waiting_time,
1644425818,969,job463_scenario0_908,notAssignedYet,908,notAssignedYet,long_waiting_time,
1644425819,1003,job481_scenario0_942,notAssignedYet,942,notAssignedYet,long_waiting_time,
1644425820,1015,job488_scenario0_954,notAssignedYet,954,notAssignedYet,long_waiting_time,
1644425822,1082,job517_scenario0_1021,notAssignedYet,1021,notAssignedYet,long_waiting_time,
1644425822,1106,job528_scenario0_1045,notAssignedYet,1045,notAssignedYet,long_waiting_time,
1644425823,1126,job536_scenario0_1065,notAssignedYet,1065,notAssignedYet,long_waiting_time,
1644425823,1143,job543_scenario0_1082,notAssignedYet,1082,notAssignedYet,long_waiting_time,
1644425823,1153,job548_scenario0_1092,notAssignedYet,1092,notAssignedYet,long_waiting_time,
1644425824,1156,job550_scenario0_1095,notAssignedYet,1095,notAssignedYet,long_waiting_time,
1644425829,1368,job630_scenario1_1307,notAssignedYet,1307,notAssignedYet,long_waiting_time,
1644425829,1380,job636_scenario0_1319,notAssignedYet,1319,notAssignedYet,long_waiting_time,
1644425830,1401,job645_scenario0_1340,notAssignedYet,1340,notAssignedYet,long_waiting_time,
1644425832,1478,job678_scenario0_1417,notAssignedYet,1417,notAssignedYet,long_waiting_time,
