RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644420486,13,job5_scenario0_13,os4,13,13,worker_is_unavailable,
1644420487,17,job7_scenario2_17,os4,17,17,worker_is_unavailable,
1644420487,20,job9_scenario4_20,B14,20,20,Zt_prime=0,
1644420487,24,job11_scenario1_23,B54,23,24,Zt_prime=0,
1644420487,33,job12_scenario4_29,B14,29,33,Zt_prime=0,
1644420487,34,job14_scenario4_31,B14,31,34,worker_is_unavailable,
1644420487,39,job15_scenario4_35,B14,35,39,worker_is_unavailable,
1644420487,53,job26_scenario2_53,os4,53,53,worker_is_unavailable,
1644420487,55,job22_scenario4_49,B14,49,55,Zt_prime=0,
1644420487,55,job21_scenario1_48,B54,48,55,worker_is_unavailable,
1644420488,74,job33_scenario4_68,B14,68,74,worker_is_unavailable,
1644420488,75,job35_scenario1_72,B54,72,75,worker_is_unavailable,
1644420488,78,job39_scenario0_78,B51,78,78,worker_is_unavailable,
1644420488,80,job38_scenario1_77,B54,77,80,worker_is_unavailable,
1644420488,86,job41_scenario3_83,os4,83,86,other_job_from_Ati_was_chosen,
1644420489,99,job40_scenario0_79,B51,79,99,worker_is_unavailable,
1644420489,105,job49_scenario3_99,os4,99,105,worker_is_unavailable,
1644420489,106,job50_scenario3_100,os4,100,106,Zt_prime=0,
1644420489,111,job53_scenario4_105,B14,105,111,Zt_prime=0,
1644420489,111,job57_scenario3_110,os4,110,111,other_job_from_Ati_was_chosen,
1644420489,113,job59_scenario2_113,os4,113,113,worker_is_unavailable,
1644420489,114,job55_scenario2_108,os4,108,114,worker_is_unavailable,
1644420489,115,job61_scenario2_115,os4,115,115,worker_is_unavailable,
1644420489,117,job60_scenario0_114,B51,114,117,worker_is_unavailable,
1644420489,121,job54_scenario1_106,B54,106,121,worker_is_unavailable,
1644420490,121,job62_scenario0_118,os4,118,121,Zt_prime=0,
1644420490,133,job70_scenario0_128,B51,128,133,worker_is_unavailable,
1644420490,133,job64_scenario3_120,os4,120,133,worker_is_unavailable,
1644420490,136,job66_scenario4_123,B14,123,136,Zt_prime=0,
1644420490,137,job74_scenario0_137,os4,137,137,worker_is_unavailable,
1644420490,138,job63_scenario0_119,B51,119,138,worker_is_unavailable,
1644420490,138,job73_scenario0_134,os4,134,138,worker_is_unavailable,
1644420490,147,job71_scenario1_129,B54,129,147,Zt_prime=0,
1644420491,161,job77_scenario1_142,B54,142,161,worker_is_unavailable,
1644420491,163,job78_scenario1_144,B54,144,163,worker_is_unavailable,
1644420491,163,job79_scenario0_148,B51,148,163,Zt_prime=0,
1644420491,163,job76_scenario2_141,os4,141,163,Zt_prime=0,
1644420491,179,job82_scenario1_158,B54,158,179,worker_is_unavailable,
1644420492,187,job84_scenario1_165,B54,165,187,Zt_prime=0,
1644420492,194,job94_scenario3_186,os4,186,194,Zt_prime=0,
1644420492,198,job88_scenario1_175,B54,175,198,Zt_prime=0,
1644420492,202,job90_scenario1_178,B54,178,202,worker_is_unavailable,
1644420492,204,job91_scenario2_182,os4,182,204,worker_is_unavailable,
1644420492,205,job102_scenario4_198,B14,198,205,Zt_prime=0,
1644420493,209,job106_scenario3_207,os4,207,209,worker_is_unavailable,
1644420493,218,job112_scenario0_217,os4,217,218,other_job_from_Ati_was_chosen,
1644420493,221,job96_scenario0_189,B51,189,221,worker_is_unavailable,
1644420493,223,job116_scenario2_223,os4,223,223,worker_is_unavailable,
1644420493,227,job117_scenario0_226,B51,226,227,worker_is_unavailable,
1644420494,228,job101_scenario3_197,os4,197,228,worker_is_unavailable,
1644420494,229,job103_scenario3_200,os4,200,229,worker_is_unavailable,
1644420494,231,job105_scenario1_204,B54,204,231,worker_is_unavailable,
1644420494,233,job120_scenario1_229,B54,229,233,worker_is_unavailable,
1644420494,241,job124_scenario2_239,os4,239,241,worker_is_unavailable,
1644420494,244,job125_scenario2_240,os4,240,244,worker_is_unavailable,
1644420494,245,job115_scenario2_222,os4,222,245,worker_is_unavailable,
1644420495,258,job126_scenario3_241,os4,241,258,Zt_prime=0,
1644420495,261,job128_scenario0_243,B51,243,261,worker_is_unavailable,
1644420495,261,job140_scenario2_260,os4,260,261,worker_is_unavailable,
1644420495,261,job141_scenario2_261,os4,261,261,worker_is_unavailable,
1644420495,263,job138_scenario2_257,os4,257,263,worker_is_unavailable,
1644420496,273,job142_scenario3_262,os4,262,273,Zt_prime=0,
1644420496,273,job147_scenario3_273,os4,273,273,Zt_prime=0,
1644420496,279,job134_scenario1_253,B54,253,279,worker_is_unavailable,
1644420496,280,job135_scenario0_254,B51,254,280,worker_is_unavailable,
1644420496,282,job153_scenario1_279,B14,279,282,worker_is_unavailable,
1644420496,283,job132_scenario0_249,B51,249,283,worker_is_unavailable,
1644420496,292,job149_scenario4_275,B14,275,292,Zt_prime=0,
1644420496,294,job163_scenario1_294,B14,294,294,other_job_from_Ati_was_chosen,
1644420496,295,job160_scenario2_290,os4,290,295,worker_is_unavailable,
1644420496,297,job139_scenario3_258,os4,258,297,worker_is_unavailable,
1644420497,304,job148_scenario1_274,B54,274,304,worker_is_unavailable,
1644420497,308,job155_scenario1_282,B54,282,308,Zt_prime=0,
1644420497,314,job169_scenario4_302,B14,302,314,Zt_prime=0,
1644420497,317,job176_scenario2_315,os4,315,317,other_job_from_Ati_was_chosen,
