RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418574,155,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644418574,162,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418574,165,job54_scenario0_104,notAssignedYet,104,notAssignedYet,long_waiting_time,
1644418575,184,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644418577,213,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418578,228,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644418578,229,job91_scenario0_168,notAssignedYet,168,notAssignedYet,long_waiting_time,
1644418579,246,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644418579,251,job99_scenario0_190,notAssignedYet,190,notAssignedYet,long_waiting_time,
1644418580,255,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418580,259,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418580,265,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644418581,274,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418583,310,job131_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644418584,323,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418585,334,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644418585,345,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644418587,369,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644418588,390,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418589,406,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644418589,423,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644418591,452,job211_scenario0_391,notAssignedYet,391,notAssignedYet,long_waiting_time,
1644418595,527,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644418596,542,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644418596,545,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644418600,619,job298_scenario0_558,notAssignedYet,558,notAssignedYet,long_waiting_time,
1644418601,628,job303_scenario0_567,notAssignedYet,567,notAssignedYet,long_waiting_time,
1644418602,638,job307_scenario0_577,notAssignedYet,577,notAssignedYet,long_waiting_time,
1644418603,650,job314_scenario0_589,notAssignedYet,589,notAssignedYet,long_waiting_time,
1644418604,670,job326_scenario0_609,notAssignedYet,609,notAssignedYet,long_waiting_time,
1644418606,704,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418606,714,job347_scenario0_653,notAssignedYet,653,notAssignedYet,long_waiting_time,
1644418621,968,job459_scenario0_907,notAssignedYet,907,notAssignedYet,long_waiting_time,
1644418622,980,job468_scenario0_919,notAssignedYet,919,notAssignedYet,long_waiting_time,
1644418623,994,job474_scenario0_933,notAssignedYet,933,notAssignedYet,long_waiting_time,
1644418628,1095,job518_scenario0_1034,notAssignedYet,1034,notAssignedYet,long_waiting_time,
1644418629,1114,job524_scenario0_1053,notAssignedYet,1053,notAssignedYet,long_waiting_time,
1644418636,1241,job575_scenario0_1180,notAssignedYet,1180,notAssignedYet,long_waiting_time,
