RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644422750,90,job19_scenario1_49,notAssignedYet,49,notAssignedYet,long_waiting_time,
1644422750,92,job21_scenario0_51,notAssignedYet,51,notAssignedYet,long_waiting_time,
1644422750,95,job22_scenario0_54,notAssignedYet,54,notAssignedYet,long_waiting_time,
1644422750,97,job23_scenario0_56,notAssignedYet,56,notAssignedYet,long_waiting_time,
1644422750,98,job24_scenario1_57,notAssignedYet,57,notAssignedYet,long_waiting_time,
1644422750,100,job26_scenario0_59,notAssignedYet,59,notAssignedYet,long_waiting_time,
1644422751,111,job30_scenario0_70,notAssignedYet,70,notAssignedYet,long_waiting_time,
1644422751,121,job35_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644422751,123,job37_scenario0_82,notAssignedYet,82,notAssignedYet,long_waiting_time,
1644422751,128,job40_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644422752,131,job42_scenario1_90,notAssignedYet,90,notAssignedYet,long_waiting_time,
1644422752,135,job43_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644422752,139,job47_scenario0_98,notAssignedYet,98,notAssignedYet,long_waiting_time,
1644422752,142,job49_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644422752,149,job53_scenario0_108,notAssignedYet,108,notAssignedYet,long_waiting_time,
1644422753,165,job63_scenario4_124,notAssignedYet,124,notAssignedYet,long_waiting_time,
1644422753,172,job66_scenario0_131,notAssignedYet,131,notAssignedYet,long_waiting_time,
1644422755,214,job81_scenario0_173,notAssignedYet,173,notAssignedYet,long_waiting_time,
1644422755,215,job82_scenario2_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644422755,216,job83_scenario1_175,notAssignedYet,175,notAssignedYet,long_waiting_time,
1644422755,218,job84_scenario1_177,notAssignedYet,177,notAssignedYet,long_waiting_time,
1644422755,220,job86_scenario0_179,notAssignedYet,179,notAssignedYet,long_waiting_time,
1644422755,226,job89_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644422756,238,job95_scenario1_197,notAssignedYet,197,notAssignedYet,long_waiting_time,
1644422756,243,job99_scenario2_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644422756,245,job101_scenario1_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644422756,252,job104_scenario0_211,notAssignedYet,211,notAssignedYet,long_waiting_time,
1644422756,257,job106_scenario1_216,notAssignedYet,216,notAssignedYet,long_waiting_time,
1644422756,258,job107_scenario1_217,notAssignedYet,217,notAssignedYet,long_waiting_time,
