,job199_scenario1_388,job203_scenario1_394,
in27,0.3744631371732148,0.07020083517954778,
B14,0.48164145799536096,0.14669823927033943,
B11,0.40338630720436003,0.09688995404814787,
cn12,0.29987886373999,0.0,
B54,0.318120621282674,0.05825564654810783,
B51,0.3744631371732148,0.08303163475914094,
os4,0.43812974168441327,0.14669823927033943,
in4,0.34968714896218167,0.03658533017966603,
B33,0.40338630720436003,0.09688995404814787,
sh10,0.5785314120435089,0.5271181504329139,
in22,0.43812974168441327,0.14669823927033943,
