,job51_scenario1_106,job54_scenario3_109,
in27,0.4889094835716359,0.3284608335257104,
B14,0.5773520762938676,0.5186707891069977,
B11,0.45734295589212814,0.5888716242865455,
cn12,0.39703833202364636,0.26479422901451194,
B54,0.21732471508864937,0.0,
B51,0.1648320882996025,0.24001824080347883,
os4,0.5275437910716759,0.34885338348306666,
in4,0.37778110785818153,0.4688625038848061,
B33,0.4187086483920881,0.3719725498366581,
sh10,0.430653837023528,0.39866166870525827,
in22,0.5071512411143198,0.3719725498366581,
