,job448_scenario0_898,job449_scenario0_901,
in27,0.4260772737494197,0.24001824080347878,
B14,0.5000834612937874,0.2898265260256705,
B11,0.44182781474567967,0.2473868661608104,
cn12,0.28820318934405853,0.10615080111273245,
B54,0.5702842964733352,0.3600273612052182,
B51,0.5885260540160191,0.37509221194735654,
os4,0.4685169336142798,0.2898265260256705,
in4,0.4591559207598809,0.25508309154561715,
B33,0.4889094835716359,0.2898265260256705,
sh10,0.658726889195567,0.6702464371882448,
in22,0.14005610008856928,0.0,
