,job278_scenario0_538,job279_scenario1_540,job281_scenario2_542,
in27,0.16860612460820518,0.13313364478282064,0.05634251589054079,
B14,0.12586561920654576,0.0944993372827806,0.10176736285905547,
B11,0.17567390442873737,0.1562528111364122,0.07020083517954773,
cn12,0.0451684453807078,0.11274109482546457,0.0,
B54,0.32724955250998455,0.2762619315381515,0.19020995558128717,
B51,0.2458747396082852,0.23275021522720385,0.07020083517954773,
os4,0.23537840096199497,0.23275021522720385,0.38041991116257434,
in4,0.2072404321082451,0.13313364478282064,0.02039254995735612,
B33,0.2956830248304768,0.1690836107160053,0.38041991116257434,
sh10,0.447258672911724,0.37315188558629947,0.26041079076083495,
in22,0.2458747396082852,0.21450845768451998,0.19020995558128717,
