,job797_scenario0_1852,job798_scenario1_1853,job799_scenario1_1855,
in27,0.14850346141448556,0.22469589961575076,0.11195480479028619,
B14,0.2369460541367171,0.3296401692753519,0.14669823927033943,
B11,0.15557124123501775,0.24119757655312013,0.19020995558128712,
cn12,0.018405862538262263,0.11274109482546457,0.0,
B54,0.2617220423477502,0.36120669695485963,0.2870999096294351,
B51,0.3071468893162649,0.22469589961575076,0.16709078922769566,
os4,0.21527573776827535,0.30295105040675163,0.1284564817276556,
in4,0.17063609197715612,0.18294193000501235,0.05825564654810783,
B33,0.2906452123788955,0.19577272958460545,0.1284564817276556,
sh10,0.39558948203849664,0.30295105040675163,0.4071090300311745,
in22,0.22577207641456554,0.19577272958460545,0.16709078922769566,
