,job336_scenario0_637,job337_scenario0_638,
in27,0.28681002286579854,0.25963957985154673,
B14,0.3732036382676563,0.3264118562053365,
B11,0.3134991417343987,0.2898265260256705,
cn12,0.16992056457475763,0.12954198097532343,
B54,0.4196499428471312,0.3867164800738183,
B51,0.44857311287827645,0.41828300775332605,
os4,0.4196499428471312,0.3071546320398717,
in4,0.33661830808799026,0.29827388735158666,
B33,0.07348090093091986,0.0,
sh10,0.6735265029396169,0.5067256004755578,
in22,0.3948739546360981,0.3264118562053365,
