,job347_scenario1_658,job349_scenario2_660,job350_scenario3_661,
in27,0.244393936333549,0.029753562811755063,0.2697718036152339,
B14,0.30806054084474754,0.5097900444187127,0.1995709684356861,
B11,0.3284530908021037,0.06570352874493973,0.2697718036152339,
cn12,0.14561176057814817,0.0,0.11112837571345441,
B54,0.4098279037038032,0.31958008883742545,0.14976268321349445,
B51,0.2733171063646943,0.09462669877608498,0.5097900444187127,
os4,0.30806054084474754,0.31958008883742545,0.3897809240169733,
in4,0.25825225562255594,0.040927540533906626,0.1995709684356861,
B33,0.244393936333549,0.5097900444187127,0.5097900444187127,
sh10,0.44846221120384316,0.23113749611519385,0.23113749611519385,
in22,0.2733171063646943,0.31958008883742545,0.1995709684356861,
