,job746_scenario0_1713,job748_scenario3_1715,
in27,0.2667073596720789,0.30554191292786154,
B14,0.31651564489427064,0.425551033329601,
B11,0.252849040383072,0.5841944612313804,
cn12,0.12954198097532343,0.3441762204279016,
B54,0.21689907444988732,0.30554191292786154,
B51,0.3728581607848114,0.5841944612313804,
os4,0.2898265260256705,0.5139936260518325,
in4,0.31651564489427064,0.464185340829641,
B33,0.0,0.2241671000261622,
sh10,0.3369081948516267,0.2241671000261622,
in22,0.3369081948516267,0.425551033329601,
