,job94_scenario3_195,job95_scenario1_197,job97_scenario3_199,
in27,0.30373734044193,0.07098712521472617,0.17514510483914889,
B14,0.40062729449007795,0.19099624561646547,0.17514510483914889,
B11,0.45043557971226955,0.1474845293055178,0.22495339006134046,
cn12,0.2419838665882985,0.000786290035178383,0.0,
B54,0.2602256241309823,0.1474845293055178,0.03474343448005324,
B51,0.40062729449007795,0.0976762440833262,0.2951542252408883,
os4,0.3304264593105302,0.12924277176283394,0.10494426965960113,
in4,0.45043557971226955,0.07098712521472617,0.2951542252408883,
B33,0.45043557971226955,0.0976762440833262,0.03474343448005324,
sh10,0.3304264593105302,0.4078953200663528,0.2951542252408883,
in22,0.40062729449007795,0.11274109482546457,0.22495339006134046,
