,job353_scenario2_665,job354_scenario1_666,job355_scenario1_668,
in27,0.5773520762938675,0.5252610828197297,0.39866166870525827,
B14,0.8312286363863532,0.6452702032214692,0.482720823173813,
B11,0.5773520762938675,0.5954619179992775,0.482720823173813,
cn12,0.5210095604033268,0.4283711287715819,0.35221536412578336,
B54,0.711219515984614,0.8354801588027564,0.6525382287977439,
B51,0.17869040758860932,0.1968002492940193,0.0,
os4,0.7814203511641618,0.5403259335618681,0.5058399895274044,
in4,0.5912103955828745,0.4985719639511297,0.37388568049422516,
B33,1.0214385919676405,0.5114027635307228,0.4275848387364035,
sh10,0.9014294715659011,0.6452702032214692,0.5058399895274044,
in22,0.711219515984614,0.5114027635307228,0.3858308691256651,
