RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644425797,346,job138_scenario0_285,notAssignedYet,285,notAssignedYet,long_waiting_time,
1644425799,395,job160_scenario0_334,notAssignedYet,334,notAssignedYet,long_waiting_time,
1644425799,406,job166_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644425800,425,job177_scenario0_364,notAssignedYet,364,notAssignedYet,long_waiting_time,
1644425801,453,job193_scenario0_392,notAssignedYet,392,notAssignedYet,long_waiting_time,
1644425801,456,job196_scenario0_395,notAssignedYet,395,notAssignedYet,long_waiting_time,
1644425802,476,job209_scenario0_415,notAssignedYet,415,notAssignedYet,long_waiting_time,
1644425802,490,job214_scenario0_429,notAssignedYet,429,notAssignedYet,long_waiting_time,
1644425803,495,job218_scenario0_434,notAssignedYet,434,notAssignedYet,long_waiting_time,
1644425803,499,job220_scenario0_438,notAssignedYet,438,notAssignedYet,long_waiting_time,
1644425803,501,job222_scenario0_440,notAssignedYet,440,notAssignedYet,long_waiting_time,
1644425803,512,job229_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644425804,521,job235_scenario0_460,notAssignedYet,460,notAssignedYet,long_waiting_time,
1644425804,530,job241_scenario0_469,notAssignedYet,469,notAssignedYet,long_waiting_time,
1644425804,533,job243_scenario0_472,notAssignedYet,472,notAssignedYet,long_waiting_time,
1644425805,556,job258_scenario0_495,notAssignedYet,495,notAssignedYet,long_waiting_time,
1644425805,557,job259_scenario0_496,notAssignedYet,496,notAssignedYet,long_waiting_time,
1644425805,570,job267_scenario0_509,notAssignedYet,509,notAssignedYet,long_waiting_time,
1644425806,591,job279_scenario0_530,notAssignedYet,530,notAssignedYet,long_waiting_time,
1644425807,613,job290_scenario0_552,notAssignedYet,552,notAssignedYet,long_waiting_time,
1644425808,645,job306_scenario0_584,notAssignedYet,584,notAssignedYet,long_waiting_time,
1644425808,653,job311_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644425808,656,job314_scenario0_595,notAssignedYet,595,notAssignedYet,long_waiting_time,
1644425811,728,job350_scenario1_667,notAssignedYet,667,notAssignedYet,long_waiting_time,
1644425812,760,job366_scenario0_699,notAssignedYet,699,notAssignedYet,long_waiting_time,
1644425817,929,job442_scenario0_868,notAssignedYet,868,notAssignedYet,long_waiting_time,
1644425818,966,job461_scenario0_905,notAssignedYet,905,notAssignedYet,long_waiting_time,
1644425818,969,job463_scenario0_908,notAssignedYet,908,notAssignedYet,long_waiting_time,
1644425819,1017,job489_scenario0_956,notAssignedYet,956,notAssignedYet,long_waiting_time,
1644425823,1139,job542_scenario0_1078,notAssignedYet,1078,notAssignedYet,long_waiting_time,
1644425823,1164,job556_scenario0_1103,notAssignedYet,1103,notAssignedYet,long_waiting_time,
1644425831,1454,job664_scenario0_1393,notAssignedYet,1393,notAssignedYet,long_waiting_time,
