RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644418573,162,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644418574,180,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644418574,189,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644418575,208,job74_scenario1_147,notAssignedYet,147,notAssignedYet,long_waiting_time,
1644418576,213,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644418577,235,job94_scenario0_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644418578,255,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644418578,259,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644418578,263,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644418579,274,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644418582,312,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644418582,323,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644418583,334,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644418585,371,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644418586,381,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644418586,390,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644418592,487,job230_scenario0_426,notAssignedYet,426,notAssignedYet,long_waiting_time,
1644418594,527,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644418598,615,job296_scenario0_554,notAssignedYet,554,notAssignedYet,long_waiting_time,
1644418599,628,job303_scenario0_567,notAssignedYet,567,notAssignedYet,long_waiting_time,
1644418600,642,job311_scenario1_581,notAssignedYet,581,notAssignedYet,long_waiting_time,
1644418602,670,job326_scenario0_609,notAssignedYet,609,notAssignedYet,long_waiting_time,
1644418604,704,job341_scenario0_643,notAssignedYet,643,notAssignedYet,long_waiting_time,
1644418621,1010,job482_scenario0_949,notAssignedYet,949,notAssignedYet,long_waiting_time,
1644418622,1021,job489_scenario0_960,notAssignedYet,960,notAssignedYet,long_waiting_time,
