RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644417482,101,job27_scenario0_60,notAssignedYet,60,notAssignedYet,long_waiting_time,
1644417482,108,job31_scenario0_67,notAssignedYet,67,notAssignedYet,long_waiting_time,
1644417482,113,job35_scenario0_72,notAssignedYet,72,notAssignedYet,long_waiting_time,
1644417482,114,job36_scenario1_73,notAssignedYet,73,notAssignedYet,long_waiting_time,
1644417483,115,job37_scenario1_74,notAssignedYet,74,notAssignedYet,long_waiting_time,
1644417483,121,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644417484,128,job42_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644417484,135,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644417484,140,job50_scenario1_99,notAssignedYet,99,notAssignedYet,long_waiting_time,
1644417485,142,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644417485,145,job54_scenario0_104,notAssignedYet,104,notAssignedYet,long_waiting_time,
1644417485,151,job57_scenario2_110,notAssignedYet,110,notAssignedYet,long_waiting_time,
1644417486,154,job59_scenario0_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644417486,160,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644417486,164,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644417487,169,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644417488,191,job76_scenario1_150,notAssignedYet,150,notAssignedYet,long_waiting_time,
1644417488,193,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644417488,195,job79_scenario1_154,notAssignedYet,154,notAssignedYet,long_waiting_time,
1644417488,197,job80_scenario1_156,notAssignedYet,156,notAssignedYet,long_waiting_time,
1644417489,199,job82_scenario1_158,notAssignedYet,158,notAssignedYet,long_waiting_time,
1644417489,201,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644417489,208,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644417489,209,job91_scenario0_168,notAssignedYet,168,notAssignedYet,long_waiting_time,
1644417491,226,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644417491,231,job99_scenario0_190,notAssignedYet,190,notAssignedYet,long_waiting_time,
1644417491,235,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644417491,239,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644417491,240,job103_scenario0_199,notAssignedYet,199,notAssignedYet,long_waiting_time,
1644417491,243,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644417491,245,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644417491,246,job108_scenario1_205,notAssignedYet,205,notAssignedYet,long_waiting_time,
1644417492,253,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644417492,254,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644417493,267,job120_scenario1_226,notAssignedYet,226,notAssignedYet,long_waiting_time,
1644417493,272,job122_scenario0_231,notAssignedYet,231,notAssignedYet,long_waiting_time,
1644417493,288,job129_scenario0_247,notAssignedYet,247,notAssignedYet,long_waiting_time,
1644417493,290,job131_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644417494,292,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644417494,303,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644417494,309,job139_scenario1_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
