RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644421166,175,job60_scenario0_114,notAssignedYet,114,notAssignedYet,long_waiting_time,
1644421166,179,job62_scenario0_118,notAssignedYet,118,notAssignedYet,long_waiting_time,
1644421166,180,job63_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644421166,186,job68_scenario0_125,notAssignedYet,125,notAssignedYet,long_waiting_time,
1644421166,188,job69_scenario0_127,notAssignedYet,127,notAssignedYet,long_waiting_time,
1644421166,189,job70_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644421167,209,job79_scenario0_148,notAssignedYet,148,notAssignedYet,long_waiting_time,
1644421169,287,job117_scenario0_226,notAssignedYet,226,notAssignedYet,long_waiting_time,
1644421169,295,job122_scenario0_234,notAssignedYet,234,notAssignedYet,long_waiting_time,
1644421170,315,job135_scenario0_254,notAssignedYet,254,notAssignedYet,long_waiting_time,
1644421171,339,job152_scenario0_278,notAssignedYet,278,notAssignedYet,long_waiting_time,
1644421171,353,job162_scenario0_292,notAssignedYet,292,notAssignedYet,long_waiting_time,
1644421171,361,job167_scenario0_300,notAssignedYet,300,notAssignedYet,long_waiting_time,
1644421172,403,job191_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644421173,426,job205_scenario0_365,notAssignedYet,365,notAssignedYet,long_waiting_time,
1644421173,436,job210_scenario0_375,notAssignedYet,375,notAssignedYet,long_waiting_time,
1644421174,481,job232_scenario0_420,notAssignedYet,420,notAssignedYet,long_waiting_time,
1644421176,523,job255_scenario0_462,notAssignedYet,462,notAssignedYet,long_waiting_time,
1644421177,584,job284_scenario0_523,notAssignedYet,523,notAssignedYet,long_waiting_time,
1644421177,602,job291_scenario0_541,notAssignedYet,541,notAssignedYet,long_waiting_time,
1644421179,653,job318_scenario0_592,notAssignedYet,592,notAssignedYet,long_waiting_time,
1644421180,681,job334_scenario0_620,notAssignedYet,620,notAssignedYet,long_waiting_time,
1644421181,737,job362_scenario0_676,notAssignedYet,676,notAssignedYet,long_waiting_time,
1644421181,764,job377_scenario0_703,notAssignedYet,703,notAssignedYet,long_waiting_time,
1644421182,783,job388_scenario0_722,notAssignedYet,722,notAssignedYet,long_waiting_time,
1644421192,1208,job569_scenario0_1147,notAssignedYet,1147,notAssignedYet,long_waiting_time,
1644421192,1211,job572_scenario0_1150,notAssignedYet,1150,notAssignedYet,long_waiting_time,
1644421193,1225,job580_scenario0_1164,notAssignedYet,1164,notAssignedYet,long_waiting_time,
