RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644417478,0,1,job0_scenario1_0,B11,0,7,3,
1644417478,4,5,job1_scenario1_4,B14,4,8,2,
1644417478,7,8,job2_scenario2_7,in27,7,12,1,
1644417478,9,10,job3_scenario1_9,B11,9,11,1,
1644417478,14,15,job4_scenario1_11,B14,11,7,1,
1644417478,20,21,job6_scenario1_18,in27,18,11,1,
1644417478,22,23,job8_scenario1_20,B11,20,8,2,
1644417479,22,23,job5_scenario0_15,B14,15,20,1,
1644417479,31,32,job7_scenario1_19,B11,19,8,1,
1644417479,32,33,job10_scenario4_24,in27,24,5,1,
1644417479,39,40,job16_scenario1_35,in27,35,12,1,
1644417480,40,41,job13_scenario1_32,B11,32,7,1,
1644417480,43,44,job18_scenario3_40,B14,40,2,1,
1644417480,47,48,job19_scenario2_43,B14,43,2,1,
1644417480,49,50,job15_scenario4_34,B11,34,3,1,
1644417480,51,52,job14_scenario2_33,B14,33,6,1,
1644417480,52,53,job12_scenario1_31,in27,31,13,1,
1644417480,54,55,job9_scenario1_22,B11,22,6,1,
1644417480,59,60,job17_scenario2_37,B14,37,3,1,
1644417480,61,62,job21_scenario1_49,B11,49,7,1,
1644417481,64,65,job11_scenario0_26,B14,26,20,1,
1644417481,66,67,job20_scenario3_47,in27,47,4,1,
1644417481,69,70,job26_scenario4_59,B11,59,2,1,
1644417481,72,73,job30_scenario4_66,in27,66,5,2,
1644417481,72,73,job23_scenario1_54,B11,54,10,1,
1644417481,78,79,job25_scenario1_56,in27,56,10,1,
1644417482,84,85,job33_scenario4_69,B11,69,4,1,
1644417482,86,87,job22_scenario1_52,B14,52,7,1,
1644417482,89,90,job28_scenario1_61,in27,61,12,2,
1644417483,89,90,job34_scenario3_70,B11,70,3,1,
1644417483,93,94,job24_scenario1_55,B11,55,10,1,
1644417483,94,95,job29_scenario2_65,B14,65,1,1,
1644417484,96,97,job40_scenario3_82,B14,82,5,1,
1644417484,102,103,job45_scenario1_91,B14,91,4,2,
1644417484,102,103,job41_scenario1_86,in27,86,13,1,
1644417484,104,105,job38_scenario1_78,B11,78,9,1,
1644417484,108,109,job46_scenario2_93,B14,93,5,1,
1644417485,115,116,job49_scenario4_96,B11,96,5,2,
1644417485,115,116,job44_scenario1_89,B14,89,8,1,
1644417485,117,118,job48_scenario2_95,in27,95,11,1,
1644417486,122,123,job53_scenario1_103,B11,103,6,1,
1644417486,124,125,job43_scenario4_88,B14,88,6,1,
1644417486,130,131,job52_scenario2_102,B11,102,9,2,
1644417487,130,131,job58_scenario3_111,in27,111,3,1,
1644417487,132,133,job64_scenario2_127,B14,127,3,1,
1644417487,135,136,job57_scenario2_110,in27,110,14,1,
1644417487,137,138,job55_scenario4_105,B14,105,4,1,
1644417488,141,142,job56_scenario1_108,B11,108,6,1,
1644417488,142,143,job68_scenario3_138,B14,138,5,1,
1644417488,148,149,job67_scenario4_135,B14,135,3,2,
1644417489,148,149,job60_scenario3_118,B11,118,5,1,
1644417489,150,151,job69_scenario3_139,in27,139,9,1,
1644417489,152,153,job63_scenario1_124,B14,124,8,1,
1644417490,154,155,job70_scenario1_141,B11,141,6,1,
1644417490,160,161,job66_scenario1_133,in27,133,13,1,
1644417490,161,162,job73_scenario1_146,B14,146,3,2,
1644417491,161,162,job72_scenario3_144,B11,144,5,1,
1644417491,165,166,job83_scenario3_159,B14,159,4,1,
1644417491,167,168,job71_scenario1_142,B11,142,10,1,
1644417491,171,172,job81_scenario2_157,B14,157,3,1,
1644417492,174,175,job75_scenario4_148,in27,148,7,1,
1644417492,175,176,job86_scenario1_162,B14,162,6,1,
1644417492,179,180,job89_scenario3_166,B11,166,1,1,
1644417492,182,183,job82_scenario1_158,B14,158,4,3,
1644417492,182,183,job74_scenario1_147,in27,147,14,2,
1644417492,182,183,job80_scenario1_156,B11,156,11,1,
1644417493,188,189,job92_scenario3_171,B14,171,4,1,
1644417493,194,195,job87_scenario1_163,B14,163,6,2,
1644417493,194,195,job79_scenario1_154,B11,154,11,1,
1644417493,198,199,job95_scenario3_175,in27,175,3,1,
1644417493,202,203,job101_scenario3_195,B14,195,3,2,
1644417493,202,203,job93_scenario1_172,in27,172,11,1,
1644417494,206,207,job90_scenario0_167,B11,167,21,2,
1644417494,206,207,job91_scenario0_168,B14,168,14,1,
1644417494,215,216,job96_scenario1_180,in27,180,12,1,
1644417495,222,223,job109_scenario2_206,B14,206,3,1,
1644417495,226,227,job104_scenario1_200,B14,200,8,1,
1644417495,229,230,job106_scenario1_203,B11,203,12,2,
1644417495,229,230,job108_scenario1_205,in27,205,8,1,
1644417496,236,237,job110_scenario2_207,B14,207,2,1,
1644417496,238,239,job111_scenario2_208,in27,208,12,1,
1644417496,239,240,job120_scenario1_226,B14,226,8,1,
1644417496,242,243,job118_scenario1_220,B11,220,6,1,
1644417497,248,249,job123_scenario2_233,B14,233,3,1,
1644417497,249,250,job115_scenario1_217,B11,217,9,1,
1644417497,251,252,job117_scenario1_219,in27,219,9,1,
1644417497,253,254,job116_scenario1_218,B14,218,7,1,
1644417497,259,260,job126_scenario3_240,B11,240,3,1,
1644417498,262,263,job121_scenario4_227,in27,227,7,2,
1644417498,262,263,job133_scenario2_254,B14,254,3,1,
1644417498,264,265,job119_scenario1_225,B11,225,11,1,
1644417498,267,268,job127_scenario2_242,B14,242,6,1,
1644417498,271,272,job125_scenario1_239,in27,239,11,1,
1644417499,274,275,job124_scenario1_238,B14,238,8,1,
1644417499,277,278,job128_scenario2_246,B11,246,10,1,
1644417499,284,285,job135_scenario2_259,in27,259,13,2,
1644417499,284,285,job138_scenario2_267,B14,267,5,1,
1644417499,288,289,job130_scenario2_248,B11,248,14,1,
1644417499,290,291,job140_scenario3_269,B14,269,4,1,
1644417500,296,297,job144_scenario2_278,B14,278,3,1,
1644417500,298,299,job137_scenario1_264,in27,264,12,1,
1644417500,301,302,job150_scenario4_291,B14,291,5,1,
1644417500,303,304,job146_scenario4_280,B11,280,4,1,
1644417500,307,308,job148_scenario3_288,B14,288,4,1,
1644417500,308,309,job143_scenario1_274,B11,274,9,1,
1644417501,312,313,job156_scenario4_303,in27,303,7,2,
1644417501,312,313,job145_scenario1_279,B14,279,7,1,
1644417501,319,320,job159_scenario3_306,B11,306,3,1,
1644417501,320,321,job153_scenario3_298,in27,298,4,2,
1644417501,320,321,job151_scenario2_293,B14,293,4,1,
1644417501,324,325,job154_scenario1_299,B11,299,10,1,
1644417501,325,326,job162_scenario3_309,in27,309,2,2,
1644417501,325,326,job155_scenario1_301,B14,301,7,1,
1644417501,329,330,job152_scenario2_296,in27,296,12,1,
1644417502,333,334,job166_scenario4_314,B14,314,9,1,
1644417502,335,336,job165_scenario4_313,B11,313,5,1,
1644417502,342,343,job157_scenario2_304,B11,304,10,2,
1644417502,342,343,job173_scenario3_325,in27,325,5,1,
1644417502,343,344,job160_scenario2_307,B14,307,3,1,
1644417502,347,348,job170_scenario2_321,B14,321,5,1,
1644417502,348,349,job164_scenario3_312,in27,312,2,1,
1644417502,352,353,job181_scenario3_337,in27,337,5,1,
1644417502,354,355,job168_scenario1_317,B14,317,8,2,
1644417502,354,355,job187_scenario3_346,B11,346,2,1,
1644417503,357,358,job171_scenario1_322,B11,322,10,1,
