,job366_scenario1_693,job367_scenario2_695,
in27,0.16254938004765612,0.049808285222191606,
B14,0.2558693815807954,0.12000912040173939,
B11,0.12391507254761608,0.023119166353591514,
cn12,0.11274109482546452,0.0,
B54,0.40256762085113496,0.08137481290169934,
B51,0.21235766526984773,0.14312828675533085,
os4,0.19411590772716386,0.12000912040173939,
in4,0.09234854486810845,0.08137481290169934,
B33,0.10224475617917433,0.2400182408034788,
sh10,0.35275933562894335,0.3600273612052182,
in22,0.19411590772716386,0.2400182408034788,
