,job306_scenario3_576,job307_scenario0_577,job308_scenario1_578,
in27,0.4866267753196898,0.1489322904328847,0.1743147120585391,
B14,0.6066358957214291,0.19357193622400393,0.3738856804942252,
B11,0.5568276104992376,0.1743147120585391,0.2854430877719935,
cn12,0.3666176549179503,0.0,0.1743147120585391,
B54,0.3168093696957587,0.2689414108346241,0.49389480089596455,
B51,0.676836730900977,0.19357193622400393,0.25387656009248577,
os4,0.6066358957214291,0.18367572491293804,0.2689414108346241,
in4,0.4599376564510895,0.13386743969074633,0.25387656009248577,
B33,0.4599376564510895,0.22718744122388568,0.20406827487029416,
sh10,0.676836730900977,0.347196561625625,0.40545220817373295,
in22,0.4866267753196898,0.1569866060443379,0.3036848453146773,
