,job412_scenario2_810,job413_scenario1_811,
in27,0.16244878026659937,0.04243965986486009,
B14,0.23264961544614726,0.264216143125655,
B11,0.16244878026659937,0.264216143125655,
cn12,0.007696225384806743,0.0,
B54,0.30285045062569504,0.264216143125655,
B51,0.14420702272391556,0.11264049504440782,
os4,0.3526587358478866,0.14420702272391556,
in4,0.07400618754436777,0.09878217575540088,
B33,0.16244878026659937,0.07400618754436777,
sh10,0.1828413302239556,0.20596049657754706,
in22,0.20596049657754706,0.12770534578654613,
