,job580_scenario0_1190,job581_scenario3_1192,
in27,0.14123606504807795,0.3811537060705,
B14,0.2689414108346241,0.3313454208483084,
B11,0.14123606504807795,0.3313454208483084,
cn12,0.0,0.23445546680016044,
B54,0.34719656162562496,0.23445546680016044,
B51,0.24001824080347878,0.5713636616517872,
os4,0.21524225259244567,0.2927111133482684,
in4,0.12000912040173939,0.3313454208483084,
B33,0.3036848453146773,0.26114458566876064,
sh10,0.5640956360755124,0.26114458566876064,
in22,0.19357193622400393,0.3811537060705,
