,job251_scenario2_469,job253_scenario3_472,
in27,0.35016463506998197,0.21689907444988737,
B14,0.794251150743755,0.2786525483035189,
B11,0.35016463506998197,0.37554250235166686,
cn12,0.2671330003108411,0.3053416671721191,
B54,0.45734295589212814,0.3053416671721191,
B51,0.12400471355551013,0.2555333819499274,
os4,0.5155986024402361,0.37554250235166686,
in4,0.39558948203849664,0.3369081948516268,
B33,0.45734295589212814,0.0,
sh10,0.794251150743755,0.4253507875738584,
in22,0.794251150743755,0.37554250235166686,
