,job106_scenario1_203,job110_scenario2_207,job112_scenario2_211,
in27,0.500672064742993,0.4083235198748847,0.0,
B14,0.5210646147003493,0.45813180509707635,0.20596049657754706,
B11,0.570872899922541,0.3114335658267368,0.1828413302239556,
cn12,0.43700546023179454,0.23317841503573583,0.07400618754436777,
B54,0.8810919759055675,0.4896983327765841,0.23264961544614726,
B51,0.4508637795208015,0.43144268622847615,0.16244878026659937,
os4,0.26065382393951436,0.12122361024544953,0.11264049504440782,
in4,0.40105549429860987,0.29948837719529686,0.08595137617580773,
B33,0.40105549429860987,0.5283326402766241,0.264216143125655,
sh10,0.761082855503828,0.4083235198748847,0.14420702272391556,
in22,0.41222947202076143,0.4083235198748847,0.1828413302239556,
