,job293_scenario0_550,job295_scenario4_553,job296_scenario0_554,
in27,0.3564298879250088,0.33690819485162676,0.10972075362774114,
B14,0.43043607546937657,0.2933964785406791,0.18328356945000568,
B11,0.33520294327867023,0.36359731372022697,0.15514560059625582,
cn12,0.21519382287693084,0.2933964785406791,0.0,
B54,0.419262097747225,0.5538072693015141,0.16402634528454085,
B51,0.4552120636804097,0.24358819331848752,0.21689907444988743,
os4,0.43043607546937657,0.36359731372022697,0.20495388581844748,
in4,0.304749837847111,0.33690819485162676,0.13864392365888645,
B33,0.4841352337115549,0.21689907444988743,0.22972987402948059,
sh10,0.8992985793541826,0.3951638413997347,0.5538072693015141,
in22,0.4841352337115549,0.24358819331848752,0.18328356945000568,
