,job470_scenario2_927,job471_scenario3_928,
in27,0.13825087794442326,0.13825087794442326,
B14,0.27865254830351893,0.27865254830351893,
B11,0.12000912040173944,0.0884425927222317,
cn12,0.0,0.0884425927222317,
B54,0.12000912040173944,0.27865254830351893,
B51,0.07458427343322477,0.3284608335257105,
os4,0.27865254830351893,0.5186707891069977,
in4,0.10350744346437002,0.27865254830351893,
B33,0.1586434279017795,0.5186707891069977,
sh10,0.3284608335257105,0.1586434279017795,
in22,0.2400182408034789,0.3284608335257105,
