,job637_scenario2_1341,job640_scenario0_1350,
in27,0.5301280537166054,0.15406686462767127,
B14,0.6955620210868596,0.20640273580359725,
B11,0.5301280537166054,0.16981740562393122,
cn12,0.4470964189574645,0.0,
B54,0.7341963285868995,0.240018240803479,
B51,0.4644245249716657,0.228073052172039,
os4,0.854205448988639,0.21689907444988743,
in4,0.6639954934073518,0.18714551163813242,
B33,0.6373063745387516,0.26670735967207904,
sh10,0.7840046138090911,0.5067256004755578,
in22,0.6639954934073518,0.2817722104142174,
