,job106_scenario1_203,job110_scenario2_207,job113_scenario0_212,
in27,0.7777128002509186,0.7025012505546625,0.23012202949241278,
B14,0.48788627422524816,0.4420904597938276,0.0,
B11,0.8479136354304664,0.6056112965065146,0.3438345809829083,
cn12,0.7140461957397201,0.5273561457155136,0.11334920075301347,
B54,1.158132711413493,0.783876063456362,0.40209022753101614,
B51,0.727904515028727,0.725620416908254,0.3855885505936467,
os4,0.5692610871269475,0.4469678686047351,0.03156652767950763,
in4,0.6780962298065354,0.5936661078750747,0.2578832048071006,
B33,0.6780962298065354,0.8225103709564019,0.42033198507369995,
sh10,1.0381235910117537,0.7025012505546625,0.6105419406549872,
in22,0.689270207528687,0.7025012505546625,0.3003228646719607,
