,job303_scenario0_567,job304_scenario4_570,
in27,0.1426949033929623,0.12264792370613237,
B14,0.24308268474663386,0.12264792370613237,
B11,0.1426949033929623,0.14088968124881618,
cn12,0.0,0.07722307673761769,
B54,0.23113749611519385,0.2426570441078718,
B51,0.24308268474663386,0.5213095924113906,
os4,0.24308268474663386,0.2426570441078718,
in4,0.15713130857082613,0.5213095924113906,
B33,0.25591348432622696,0.12264792370613237,
sh10,0.5799908795982606,0.10614624676876294,
in22,0.30133833129474163,0.14088968124881618,
