,job121_scenario4_227,job122_scenario0_231,job123_scenario2_233,
in27,0.48567319190929575,0.15223022943889386,0.10579909677299032,
B14,0.48567319190929575,0.21854019159845484,0.454652480256057,
B11,0.506065741866652,0.24331617980948794,0.2644425246747698,
cn12,0.6260748622683914,0.0,0.19424168949522191,
B54,0.8660931030718702,0.27223934984063325,0.21463423945257815,
B51,0.506065741866652,0.17761265106454827,0.11774428540443027,
os4,0.48567319190929575,0.24331617980948794,0.29600905235427755,
in4,0.7460839826701309,0.23048538022989484,0.10579909677299032,
B33,0.39723059918706416,0.20736621387630327,0.21463423945257815,
sh10,0.5558740270888436,0.3771836195002344,0.3346433598543176,
in22,0.5874405547683514,0.21854019159845484,0.38445164507650914,
