,job153_scenario3_298,job154_scenario1_299,
in27,0.2400182408034789,0.20845171312397115,
B14,0.27865254830351893,0.20845171312397115,
B11,0.27865254830351893,0.3284608335257105,
cn12,0.0,0.008880744688285036,
B54,0.1586434279017795,0.3284608335257105,
B51,0.2400182408034789,0.0386343075000401,
os4,0.27865254830351893,0.12000912040173944,
in4,0.3284608335257105,0.008880744688285036,
B33,0.0386343075000401,0.10350744346437002,
sh10,0.20845171312397115,0.3284608335257105,
in22,0.3284608335257105,0.06175347385363161,
