,job106_scenario1_203,job107_scenario0_204,job108_scenario1_205,
in27,0.4994575748992829,0.22426769980721895,0.4569173152533662,
B14,0.329640169275352,0.12000912040173939,0.17826476694984728,
B11,0.5696584100788308,0.2573463468176801,0.3519730455937651,
cn12,0.43579097038808434,0.07020083517954767,0.20304075516088038,
B54,0.6896675304805701,0.17826476694984728,0.33690819485162676,
B51,0.2594393340958042,0.17826476694984728,0.1617630900124779,
os4,0.5696584100788308,0.33690819485162676,0.48848384293287395,
in4,0.3998410044548997,0.2982738873515867,0.3867164800738183,
B33,0.3998410044548997,0.31021907598302667,0.3519730455937651,
sh10,0.759868365660118,0.4569173152533662,0.6471272708346534,
in22,0.07410678732542453,0.0,0.049808285222191606,
