,job582_scenario2_1193,job583_scenario2_1195,
in27,0.10386035013717954,0.040927540533906626,
B14,0.5025220188424379,0.1728818495670859,
B11,0.2856229443925504,0.07956184803394667,
cn12,0.0722938224576718,0.05287272916534658,
B54,0.26250377803895897,0.31958008883742545,
B51,0.1319983189909294,0.09462669877608498,
os4,0.3123120632611507,0.2697718036152339,
in4,0.12210210767986351,0.0,
B33,0.3825128984406984,0.1995709684356861,
sh10,0.6225311392441772,0.23113749611519385,
in22,0.2856229443925504,0.5097900444187127,
