,job254_scenario2_473,job256_scenario4_475,
in27,0.29762335119153394,0.24001824080347883,
B14,0.5225767412528743,0.3600273612052183,
B11,0.29762335119153394,0.32139305370517823,
cn12,0.19411590772716392,0.2631374071570703,
B54,0.2123576652698479,0.2196256908461226,
B51,0.23275021522720396,0.2631374071570703,
os4,0.5225767412528743,0.3600273612052183,
in4,0.29762335119153394,0.32139305370517823,
B33,0.11274109482546457,0.0,
sh10,0.7127866968341616,0.2196256908461226,
in22,0.4727684560306828,0.4098356464274098,
