,job321_scenario2_600,job323_scenario1_604,
in27,0.5206364148918173,0.2786525483035188,
B14,0.5041347379544479,0.45379765314266773,
B11,0.41886905203276187,0.31339598278357206,
cn12,0.3841256175527085,0.12318602720228489,
B54,0.6090790076140491,0.29515422524088825,
B51,0.16060905368659917,0.0,
os4,0.5388781724345011,0.2786525483035188,
in4,0.5041347379544479,0.35690769909451975,
B33,0.9192980835970757,0.3337885327409283,
sh10,0.5823898887454488,0.31339598278357206,
in22,0.5592707223918574,0.31339598278357206,
