,job241_scenario0_451,job243_scenario4_454,
in27,0.1768851854444633,0.3288064037962368,
B14,0.3034285365145519,0.2901720962961968,
B11,0.0,0.18840473343714115,
cn12,0.06341029571107315,0.05015385549271789,
B54,0.3034285365145519,0.3786146890184284,
B51,0.33235170654569723,0.5688246445997156,
os4,0.2786525483035188,0.3288064037962368,
in4,0.22884426308132721,0.2901720962961968,
B33,0.36709514102575047,0.17016297589445734,
sh10,0.4688625038848061,0.20879728339449738,
in22,0.2470860206240112,0.3786146890184284,
