,job218_scenario1_403,job220_scenario0_406,
in27,0.38275868245890343,0.13386743969074633,
B14,0.5258869692142343,0.21524225259244573,
B11,0.393932660181055,0.13386743969074633,
cn12,0.327622698021494,0.0,
B54,0.6725852084845738,0.18367572491293804,
B51,0.4476318184232334,0.2689414108346241,
os4,0.5258869692142343,0.14123606504807795,
in4,0.3530051196471484,0.16543396737025406,
B33,0.405877848812495,0.19357193622400393,
sh10,0.7427860436641217,0.6841047564772518,
in22,0.5258869692142343,0.21524225259244573,
