,job106_scenario1_203,job108_scenario1_205,job109_scenario2_206,
in27,0.5236529180516891,0.4151633456426277,0.326720752920396,
B14,0.4240363476073059,0.20671163251865654,0.4853641808221755,
B11,0.593853753231237,0.31021907598302656,0.26846510637228815,
cn12,0.4599863135404906,0.16128678555014186,0.21559237720694158,
B54,0.7840637088125242,0.36535506042043603,0.24534594001869664,
B51,0.35383551242775824,0.19020995558128717,0.24534594001869664,
os4,0.17869040758860932,0.03156652767950774,0.0,
in4,0.4240363476073059,0.3449625104630798,0.26846510637228815,
B33,0.4240363476073059,0.31021907598302656,0.6053733012239149,
sh10,0.7840637088125242,0.6053733012239149,0.7253824216256543,
in22,0.12499124934643091,0.03474343448005324,0.13651079733910876,
