,job202_scenario4_372,job204_scenario1_374,
in27,0.4078953200663528,0.0,
B14,0.24925189216457333,0.34496251046307985,
B11,0.3376944848868051,0.10494426965960107,
cn12,0.2878861996646134,0.0080543156114532,
B54,0.3376944848868051,0.22495339006134052,
B51,0.31100536601820483,0.12000912040173939,
os4,0.31100536601820483,0.19826427119274032,
in4,0.31100536601820483,0.09108595037059414,
B33,0.2878861996646134,0.03474343448005335,
sh10,0.23275021522720396,0.25651991774084826,
in22,0.2878861996646134,0.22495339006134052,
