,job106_scenario1_203,job110_scenario2_207,job111_scenario2_208,
in27,0.598684910375233,0.35730074480898294,0.3804199111625744,
B14,0.6190774603325893,0.4071090300311746,0.2732415903404282,
B11,0.668885745554781,0.26041079076083506,0.35730074480898294,
cn12,0.5350183058640345,0.18215563996983408,0.2075380615954885,
B54,0.9791048215378075,0.43867555771068234,0.3186664373089429,
B51,0.5488766251530415,0.3804199111625744,0.2267952857609533,
os4,0.28846583439220647,0.0,0.09688995404814793,
in4,0.49906833993084987,0.2484656021293951,0.21689907444988743,
B33,0.49906833993084987,0.4773098652107224,0.7173281060142012,
sh10,0.859095701136068,0.35730074480898294,0.4773098652107224,
in22,0.2702240768495226,0.1172825040055041,0.16709078922769582,
