,job692_scenario1_1514,job694_scenario3_1517,
in27,0.14005610008856922,0.12000912040173944,
B14,0.17869040758860927,0.0,
B11,0.22849869281080085,0.09332000153313924,
cn12,0.1084895724090616,0.03156652767950774,
B54,0.22849869281080085,0.09332000153313924,
B51,0.1084895724090616,0.430228196384766,
os4,0.2986995279903487,0.04980828522219155,
in4,0.1084895724090616,0.1902099555812872,
B33,0.17869040758860927,0.1902099555812872,
sh10,0.4187086483920881,0.15157564808124718,
in22,0.1937552583307476,0.09332000153313924,
