,job182_scenario2_339,job183_scenario1_340,job184_scenario0_342,
in27,0.42841978586098284,0.376328792386845,0.14357857715964106,
B14,0.5124789403295376,0.5665387479681323,0.24972937827237357,
B11,0.6324880607312771,0.42613707760903663,0.12972025787063413,
cn12,0.36271625711604316,0.2878861996646134,0.0,
B54,0.6822963459534686,0.4963379127885845,0.2137794123391889,
B51,0.3538355124277581,0.2794388383386972,0.35690769909451975,
os4,0.8725063015347558,0.5279044404680923,0.24972937827237357,
in4,0.535598106683129,0.31602416851836324,0.1509472025169727,
B33,0.6324880607312771,0.40789532006635276,0.23689857869278041,
sh10,0.593853753231237,0.8065569887716111,0.6938158939461465,
in22,0.5124789403295376,0.5279044404680923,0.19338686238183278,
