,job809_scenario0_1906,job811_scenario1_1909,
in27,0.1869736639189472,0.03984978400984557,
B14,0.16873190637626323,0.17180409304302485,
B11,0.10440066932963432,0.06462577222087867,
cn12,0.0,0.03984978400984557,
B54,0.24331617980948794,0.11005061918939335,
B51,0.1869736639189472,0.1486849266894334,
os4,0.21854019159845484,0.07848409150988561,
in4,0.23048538022989484,0.05179497264128552,
B33,0.16873190637626323,0.018179467641403768,
sh10,0.49719273990197366,0.3185023323133644,
in22,0.20736621387630327,0.1486849266894334,
