,job55_scenario4_105,job56_scenario1_108,
in27,0.6227769232623823,0.40934308119371976,
B14,0.724544286121438,0.444086515673773,
B11,0.6929777584419302,0.5142873508533209,
cn12,0.5343343305401507,0.2672013302293098,
B54,0.8129868788436695,0.444086515673773,
B51,0.7631785936214779,0.4875982319847207,
os4,0.6431694732197385,0.46447906563112923,
in4,0.7631785936214779,0.3804199111625745,
B33,0.17869040758860932,0.0,
sh10,0.6431694732197385,0.5142873508533209,
in22,0.4143252101384113,0.11562568214806257,
