,job47_scenario0_94,job49_scenario4_96,
in27,0.15546652110123393,0.12098057706677035,
B14,0.26041079076083495,0.197477981157562,
B11,0.16352083671268713,0.33787965151665766,
cn12,0.0,0.45788877191839705,
B54,0.2217764832607949,0.2992453440166176,
B51,0.2919773184403427,0.24098969746850968,
os4,0.24655247147182802,0.33787965151665766,
in4,0.26041079076083495,0.3876879367388492,
B33,0.26041079076083495,0.21787053111491822,
sh10,0.24655247147182802,0.24098969746850968,
in22,0.2217764832607949,0.24098969746850968,
