,job546_scenario0_1100,job548_scenario0_1104,
in27,0.46169507808958793,0.20845171312397104,
B14,0.5041347379544481,0.23621288843865884,
B11,0.41569214523221626,0.19020995558128717,
cn12,0.32045901304151,0.07020083517954778,
B54,0.5604772538449888,0.3102190759830266,
B51,0.725911221215243,0.4688625038848061,
os4,0.5894004238761341,0.2885487596145848,
in4,0.47744561908584787,0.29904509826087505,
B33,0.2641164971509692,0.08214602381098779,
sh10,0.667655574667135,0.41905421866261444,
in22,0.15528135447138125,0.0,
