,job121_scenario4_227,job122_scenario0_231,
in27,0.5324649739716156,0.15223022943889386,
B14,0.5324649739716156,0.2185401915984549,
B11,0.5528575239289718,0.243316179809488,
cn12,0.6728666443307112,0.0,
B54,0.91288488513419,0.27223934984063325,
B51,0.5528575239289718,0.17761265106454827,
os4,0.5324649739716156,0.243316179809488,
in4,0.7928757647324506,0.23048538022989484,
B33,0.444022381249384,0.20736621387630333,
sh10,0.6026658091511634,0.3771836195002344,
in22,0.6342323368306713,0.2185401915984549,
