,job713_scenario1_1574,job714_scenario1_1576,
in27,0.30295105040675174,0.260410790760835,
B14,0.42296017080849124,0.430228196384766,
B11,0.42296017080849124,0.22177648326079497,
cn12,0.20606109635860392,0.06313305535901559,
B54,0.7331792467915178,0.3417856036625344,
B51,0.2762619315381517,0.28352995711442647,
os4,0.30295105040675174,0.24001824080347878,
in4,0.23275021522720407,0.11064810754734056,
B33,0.0026281857347911775,0.0,
sh10,0.396271051939891,0.28352995711442647,
in22,0.3731518855862995,0.430228196384766,
