,job106_scenario1_203,job110_scenario2_207,job111_scenario2_208,
in27,0.4312103384285007,0.31378902849803525,0.27095888208848196,
B14,0.45160288838585694,0.36359731372022697,0.16378056126633578,
B11,0.5014111736080487,0.21689907444988743,0.24783971573489053,
cn12,0.3675437339173022,0.13864392365888645,0.0980770325213961,
B54,0.8116302495910752,0.3951638413997347,0.20920540823485045,
B51,0.38140205320630916,0.3369081948516267,0.11733425668686093,
os4,0.16450297875642178,0.0,0.03094064128500318,
in4,0.33159376798411755,0.20495388581844742,0.10743804537579504,
B33,0.33159376798411755,0.4337981488997747,0.6078670769401088,
sh10,0.6916211291893357,0.31378902849803525,0.36784883613662994,
in22,0.22275862530452967,0.19377990809629586,0.17763888055534272,
