RecordTimeStamp,SystemTick,AssignmentTick,JobId,WorkerId,JobArrivalTime,JobTime,FreeWorkersCount
1644421057,0,1,job0_scenario3_0,B11,0,6,5,
1644421057,3,4,job1_scenario1_3,B14,3,6,4,
1644421058,7,8,job2_scenario2_7,B54,7,5,4,
1644421058,8,9,job3_scenario1_8,B11,8,9,3,
1644421058,13,14,job4_scenario0_11,B54,11,17,4,
1644421058,13,14,job5_scenario0_13,B14,13,16,3,
1644421058,17,18,job6_scenario0_16,in27,16,24,2,
1644421058,19,20,job7_scenario2_17,cn12,17,18,2,
1644421058,19,20,job8_scenario1_19,B11,19,13,1,
1644421058,30,31,job10_scenario1_21,B14,21,7,1,
1644421058,31,32,job9_scenario4_20,B54,20,7,1,
1644421058,34,35,job13_scenario4_30,B11,30,4,1,
1644421058,39,40,job14_scenario4_31,B11,31,2,4,
1644421058,39,40,job16_scenario1_36,B14,36,9,3,
1644421058,39,40,job12_scenario4_29,cn12,29,10,2,
1644421058,39,40,job15_scenario4_35,B54,35,5,1,
1644421058,42,43,job11_scenario1_23,B11,23,6,2,
1644421059,44,45,job17_scenario1_42,in27,42,11,1,
1644421059,46,47,job18_scenario2_44,B54,44,10,1,
1644421059,49,50,job19_scenario0_46,B11,46,26,2,
1644421059,49,50,job20_scenario2_47,B14,47,5,1,
1644421059,50,51,job21_scenario1_48,cn12,48,23,1,
1644421059,56,57,job27_scenario1_54,in27,54,14,2,
1644421059,56,57,job26_scenario2_53,B14,53,5,1,
1644421059,58,59,job22_scenario4_49,B54,49,1,1,
1644421059,61,62,job23_scenario1_50,B54,50,8,1,
1644421059,63,64,job24_scenario2_51,B14,51,6,1,
1644421059,70,71,job25_scenario2_52,B14,52,4,2,
1644421059,70,71,job34_scenario1_70,B54,70,7,1,
1644421059,72,73,job30_scenario4_63,in27,63,9,1,
1644421059,74,75,job33_scenario4_68,cn12,68,15,1,
1644421060,76,77,job32_scenario3_66,B11,66,1,2,
1644421060,76,77,job28_scenario2_56,B14,56,8,1,
1644421060,78,79,job38_scenario1_77,B11,77,7,2,
1644421060,78,79,job35_scenario1_72,B54,72,8,1,
1644421060,83,84,job29_scenario0_59,in27,59,25,1,
1644421060,85,86,job31_scenario2_64,B14,64,6,1,
1644421060,87,88,job37_scenario1_74,B11,74,9,2,
1644421060,87,88,job42_scenario1_84,B54,84,1,1,
1644421060,90,91,job43_scenario1_85,B54,85,7,2,
1644421060,90,91,job41_scenario3_83,cn12,83,10,1,
1644421060,93,94,job45_scenario2_88,B14,88,6,1,
1644421060,98,99,job48_scenario1_98,B54,98,8,2,
1644421060,98,99,job46_scenario4_90,B11,90,2,1,
1644421060,100,101,job47_scenario0_91,B14,91,14,1,
1644421060,101,102,job49_scenario3_99,B11,99,4,2,
1644421060,101,102,job50_scenario3_100,cn12,100,8,1,
1644421060,106,107,job53_scenario4_105,B11,105,3,1,
1644421060,108,109,job52_scenario2_102,B54,102,9,1,
1644421061,109,110,job44_scenario2_87,in27,87,10,1,
1644421061,110,111,job57_scenario3_110,B11,110,3,2,
1644421061,110,111,job54_scenario1_106,cn12,106,23,1,
1644421061,114,115,job56_scenario1_109,B11,109,8,1,
1644421061,115,116,job55_scenario2_108,B14,108,3,1,
1644421061,118,119,job39_scenario0_78,B54,78,12,1,
1644421061,119,120,job61_scenario2_115,B14,115,2,1,
1644421061,120,121,job60_scenario0_114,in27,114,25,1,
1644421061,122,123,job59_scenario2_113,B14,113,4,1,
1644421061,123,124,job64_scenario3_120,B11,120,2,1,
1644421061,127,128,job67_scenario2_124,B14,124,7,2,
1644421061,127,128,job51_scenario1_101,B11,101,10,1,
1644421061,131,132,job71_scenario1_129,B54,129,4,1,
1644421061,134,135,job66_scenario4_123,cn12,123,12,1,
1644421061,136,137,job68_scenario0_125,B14,125,22,2,
1644421061,136,137,job63_scenario0_119,B54,119,12,1,
1644421062,139,140,job70_scenario0_128,B11,128,19,1,
1644421062,147,148,job72_scenario2_131,cn12,131,18,2,
1644421062,147,148,job65_scenario3_122,in27,122,3,1,
1644421062,150,151,job78_scenario1_144,B54,144,2,1,
1644421062,152,153,job69_scenario0_127,in27,127,30,1,
1644421062,153,154,job80_scenario1_153,B54,153,2,1,
1644421062,157,158,job77_scenario1_142,B54,142,5,1,
1644421062,159,160,job81_scenario1_157,B11,157,11,2,
1644421062,159,160,job76_scenario2_141,B14,141,5,1,
1644421062,164,165,job83_scenario1_159,B54,159,4,1,
1644421062,165,166,job84_scenario1_165,B14,165,5,1,
1644421062,166,167,job75_scenario1_140,cn12,140,23,1,
1644421063,170,171,job74_scenario0_137,B54,137,13,1,
1644421063,171,172,job86_scenario3_171,B11,171,3,2,
1644421063,171,172,job58_scenario0_112,B14,112,15,1,
1644421063,175,176,job88_scenario1_175,B11,175,8,1,
1644421063,184,185,job85_scenario2_166,in27,166,14,3,
