RecordTimeStamp,CurrentSystemTick,JobsId,WorkerId,ArrivalTime,AssignTime,Reason
1644417480,56,job5_scenario0_15,notAssignedYet,15,notAssignedYet,long_waiting_time,
1644417480,60,job7_scenario1_19,notAssignedYet,19,notAssignedYet,long_waiting_time,
1644417480,67,job11_scenario0_26,notAssignedYet,26,notAssignedYet,long_waiting_time,
1644417480,76,job16_scenario1_35,notAssignedYet,35,notAssignedYet,long_waiting_time,
1644417481,101,job27_scenario0_60,notAssignedYet,60,notAssignedYet,long_waiting_time,
1644417481,102,job28_scenario1_61,notAssignedYet,61,notAssignedYet,long_waiting_time,
1644417481,108,job31_scenario0_67,notAssignedYet,67,notAssignedYet,long_waiting_time,
1644417482,113,job35_scenario0_72,notAssignedYet,72,notAssignedYet,long_waiting_time,
1644417482,114,job36_scenario1_73,notAssignedYet,73,notAssignedYet,long_waiting_time,
1644417482,115,job37_scenario1_74,notAssignedYet,74,notAssignedYet,long_waiting_time,
1644417483,121,job39_scenario0_80,notAssignedYet,80,notAssignedYet,long_waiting_time,
1644417483,128,job42_scenario0_87,notAssignedYet,87,notAssignedYet,long_waiting_time,
1644417484,135,job47_scenario0_94,notAssignedYet,94,notAssignedYet,long_waiting_time,
1644417484,142,job51_scenario0_101,notAssignedYet,101,notAssignedYet,long_waiting_time,
1644417484,145,job54_scenario0_104,notAssignedYet,104,notAssignedYet,long_waiting_time,
1644417485,154,job59_scenario0_113,notAssignedYet,113,notAssignedYet,long_waiting_time,
1644417485,160,job61_scenario0_119,notAssignedYet,119,notAssignedYet,long_waiting_time,
1644417486,164,job62_scenario0_123,notAssignedYet,123,notAssignedYet,long_waiting_time,
1644417486,169,job65_scenario0_128,notAssignedYet,128,notAssignedYet,long_waiting_time,
1644417487,191,job76_scenario1_150,notAssignedYet,150,notAssignedYet,long_waiting_time,
1644417487,193,job78_scenario0_152,notAssignedYet,152,notAssignedYet,long_waiting_time,
1644417488,197,job80_scenario1_156,notAssignedYet,156,notAssignedYet,long_waiting_time,
1644417488,201,job84_scenario0_160,notAssignedYet,160,notAssignedYet,long_waiting_time,
1644417488,208,job90_scenario0_167,notAssignedYet,167,notAssignedYet,long_waiting_time,
1644417488,209,job91_scenario0_168,notAssignedYet,168,notAssignedYet,long_waiting_time,
1644417489,215,job94_scenario0_174,notAssignedYet,174,notAssignedYet,long_waiting_time,
1644417489,223,job97_scenario0_182,notAssignedYet,182,notAssignedYet,long_waiting_time,
1644417489,226,job98_scenario0_185,notAssignedYet,185,notAssignedYet,long_waiting_time,
1644417490,231,job99_scenario0_190,notAssignedYet,190,notAssignedYet,long_waiting_time,
1644417490,235,job100_scenario0_194,notAssignedYet,194,notAssignedYet,long_waiting_time,
1644417490,239,job102_scenario0_198,notAssignedYet,198,notAssignedYet,long_waiting_time,
1644417490,240,job103_scenario0_199,notAssignedYet,199,notAssignedYet,long_waiting_time,
1644417491,243,job105_scenario0_202,notAssignedYet,202,notAssignedYet,long_waiting_time,
1644417491,245,job107_scenario0_204,notAssignedYet,204,notAssignedYet,long_waiting_time,
1644417491,253,job113_scenario0_212,notAssignedYet,212,notAssignedYet,long_waiting_time,
1644417491,254,job114_scenario0_213,notAssignedYet,213,notAssignedYet,long_waiting_time,
1644417492,266,job119_scenario1_225,notAssignedYet,225,notAssignedYet,long_waiting_time,
1644417492,272,job122_scenario0_231,notAssignedYet,231,notAssignedYet,long_waiting_time,
1644417493,288,job129_scenario0_247,notAssignedYet,247,notAssignedYet,long_waiting_time,
1644417493,290,job131_scenario0_249,notAssignedYet,249,notAssignedYet,long_waiting_time,
1644417493,292,job132_scenario0_251,notAssignedYet,251,notAssignedYet,long_waiting_time,
1644417493,297,job134_scenario1_256,notAssignedYet,256,notAssignedYet,long_waiting_time,
1644417493,303,job136_scenario0_262,notAssignedYet,262,notAssignedYet,long_waiting_time,
1644417493,305,job137_scenario1_264,notAssignedYet,264,notAssignedYet,long_waiting_time,
1644417494,309,job139_scenario1_268,notAssignedYet,268,notAssignedYet,long_waiting_time,
1644417494,314,job142_scenario0_273,notAssignedYet,273,notAssignedYet,long_waiting_time,
1644417495,325,job147_scenario0_284,notAssignedYet,284,notAssignedYet,long_waiting_time,
1644417496,331,job149_scenario1_290,notAssignedYet,290,notAssignedYet,long_waiting_time,
1644417496,340,job154_scenario1_299,notAssignedYet,299,notAssignedYet,long_waiting_time,
1644417496,342,job155_scenario1_301,notAssignedYet,301,notAssignedYet,long_waiting_time,
1644417496,349,job161_scenario0_308,notAssignedYet,308,notAssignedYet,long_waiting_time,
1644417497,351,job163_scenario0_310,notAssignedYet,310,notAssignedYet,long_waiting_time,
1644417497,358,job168_scenario1_317,notAssignedYet,317,notAssignedYet,long_waiting_time,
1644417497,361,job169_scenario0_320,notAssignedYet,320,notAssignedYet,long_waiting_time,
1644417497,363,job171_scenario1_322,notAssignedYet,322,notAssignedYet,long_waiting_time,
1644417497,370,job175_scenario0_329,notAssignedYet,329,notAssignedYet,long_waiting_time,
1644417498,374,job178_scenario1_333,notAssignedYet,333,notAssignedYet,long_waiting_time,
1644417498,381,job183_scenario1_340,notAssignedYet,340,notAssignedYet,long_waiting_time,
1644417498,383,job184_scenario0_342,notAssignedYet,342,notAssignedYet,long_waiting_time,
1644417498,386,job186_scenario0_345,notAssignedYet,345,notAssignedYet,long_waiting_time,
1644417498,389,job189_scenario0_348,notAssignedYet,348,notAssignedYet,long_waiting_time,
1644417499,390,job190_scenario1_349,notAssignedYet,349,notAssignedYet,long_waiting_time,
1644417500,403,job197_scenario0_362,notAssignedYet,362,notAssignedYet,long_waiting_time,
1644417500,406,job198_scenario1_365,notAssignedYet,365,notAssignedYet,long_waiting_time,
1644417500,408,job199_scenario1_367,notAssignedYet,367,notAssignedYet,long_waiting_time,
1644417500,418,job205_scenario1_377,notAssignedYet,377,notAssignedYet,long_waiting_time,
1644417500,420,job206_scenario1_379,notAssignedYet,379,notAssignedYet,long_waiting_time,
1644417501,432,job211_scenario0_391,notAssignedYet,391,notAssignedYet,long_waiting_time,
1644417501,434,job213_scenario0_393,notAssignedYet,393,notAssignedYet,long_waiting_time,
1644417501,444,job218_scenario1_403,notAssignedYet,403,notAssignedYet,long_waiting_time,
1644417501,447,job220_scenario0_406,notAssignedYet,406,notAssignedYet,long_waiting_time,
1644417501,450,job222_scenario1_409,notAssignedYet,409,notAssignedYet,long_waiting_time,
1644417501,454,job224_scenario1_413,notAssignedYet,413,notAssignedYet,long_waiting_time,
1644417502,464,job228_scenario0_423,notAssignedYet,423,notAssignedYet,long_waiting_time,
1644417502,467,job230_scenario0_426,notAssignedYet,426,notAssignedYet,long_waiting_time,
1644417503,492,job241_scenario0_451,notAssignedYet,451,notAssignedYet,long_waiting_time,
1644417503,507,job249_scenario0_466,notAssignedYet,466,notAssignedYet,long_waiting_time,
1644417503,508,job250_scenario0_467,notAssignedYet,467,notAssignedYet,long_waiting_time,
1644417503,511,job252_scenario0_470,notAssignedYet,470,notAssignedYet,long_waiting_time,
1644417503,518,job258_scenario1_477,notAssignedYet,477,notAssignedYet,long_waiting_time,
1644417504,522,job260_scenario0_481,notAssignedYet,481,notAssignedYet,long_waiting_time,
1644417504,525,job261_scenario0_484,notAssignedYet,484,notAssignedYet,long_waiting_time,
1644417504,526,job262_scenario1_485,notAssignedYet,485,notAssignedYet,long_waiting_time,
1644417504,530,job265_scenario0_489,notAssignedYet,489,notAssignedYet,long_waiting_time,
1644417504,547,job273_scenario1_506,notAssignedYet,506,notAssignedYet,long_waiting_time,
1644417505,552,job276_scenario0_511,notAssignedYet,511,notAssignedYet,long_waiting_time,
1644417505,560,job281_scenario0_519,notAssignedYet,519,notAssignedYet,long_waiting_time,
1644417505,588,job292_scenario0_547,notAssignedYet,547,notAssignedYet,long_waiting_time,
1644417506,591,job293_scenario0_550,notAssignedYet,550,notAssignedYet,long_waiting_time,
1644417506,595,job296_scenario0_554,notAssignedYet,554,notAssignedYet,long_waiting_time,
1644417506,599,job298_scenario0_558,notAssignedYet,558,notAssignedYet,long_waiting_time,
